"de_recipientcode","recipient_name","flow_name","year","usd_disbursement","usd_disbursement_defl"
"TZA","Tanzania","Other Official Flows (non Export Credit)",2002,0,0
"TZA","Tanzania","Other Official Flows (non Export Credit)",2003,1,1.313245
"TZA","Tanzania","Other Official Flows (non Export Credit)",2004,0,0
"TZA","Tanzania","Other Official Flows (non Export Credit)",2005,0,0
"TZA","Tanzania","Other Official Flows (non Export Credit)",2006,0,0
"TZA","Tanzania","Other Official Flows (non Export Credit)",2007,0,0
"TZA","Tanzania","Other Official Flows (non Export Credit)",2008,30.746716,29.215272
"TZA","Tanzania","Other Official Flows (non Export Credit)",2009,15.527605999999999,19.759415
"TZA","Tanzania","Other Official Flows (non Export Credit)",2010,1.633066,1.757895
"TZA","Tanzania","Other Official Flows (non Export Credit)",2011,7.620969,7.197177
"TZA","Tanzania","Other Official Flows (non Export Credit)",2012,7.1534260000000005,7.705450999999999
"TZA","Tanzania","Other Official Flows (non Export Credit)",2013,25.076753,25.569111
"TZA","Tanzania","Other Official Flows (non Export Credit)",2014,17.224794,16.587873
"TZA","Tanzania","Other Official Flows (non Export Credit)",2015,27.27224,31.149473
"TZA","Tanzania","Other Official Flows (non Export Credit)",2016,37.804746,43.733513
"TZA","Tanzania","Other Official Flows (non Export Credit)",2017,123.586856,142.676039
"TZA","Tanzania","Other Official Flows (non Export Credit)",2018,76.90868900000001,84.753953
"TZA","Tanzania","Other Official Flows (non Export Credit)",2019,94.495628,106.03085899999999
"TZA","Tanzania","Other Official Flows (non Export Credit)",2020,120.78176400000001,131.722523
"TZA","Tanzania","Other Official Flows (non Export Credit)",2021,110.820016,112.229335
"TZA","Tanzania","Other Official Flows (non Export Credit)",2022,488.880433,512.286487
"TZA","Tanzania","Other Official Flows (non Export Credit)",2023,706.035331,706.035331
"TZA","Tanzania","Private Development Finance",2009,38.268069000000004,52.838672
"TZA","Tanzania","Private Development Finance",2010,31.831312999999998,43.423401
"TZA","Tanzania","Private Development Finance",2011,38.495149,51.452501
"TZA","Tanzania","Private Development Finance",2012,30.582266999999998,40.128888
"TZA","Tanzania","Private Development Finance",2013,60.329447,75.682159
"TZA","Tanzania","Private Development Finance",2014,55.959049,68.456741
"TZA","Tanzania","Private Development Finance",2015,74.881636,91.951205
"TZA","Tanzania","Private Development Finance",2016,84.61033400000001,104.00827799999999
"TZA","Tanzania","Private Development Finance",2017,103.854544,124.650738
"TZA","Tanzania","Private Development Finance",2018,148.197431,172.47987899999998
"TZA","Tanzania","Private Development Finance",2019,117.188419,135.461504
"TZA","Tanzania","Private Development Finance",2020,104.62449600000001,118.76501
"TZA","Tanzania","Private Development Finance",2021,78.521778,85.078113
"TZA","Tanzania","Private Development Finance",2022,89.301533,92.989251
"TZA","Tanzania","Private Development Finance",2023,146.770281,146.770281
"TZA","Tanzania","Private Sector Instruments (PSI)",2023,66.53167099999999,66.53167099999999
"UGA","Uganda","Equity Investment",1994,0,0
"UGA","Uganda","Equity Investment",1995,0,0
"UGA","Uganda","Equity Investment",1996,0,0
"UGA","Uganda","Equity Investment",1997,0,0
"UGA","Uganda","Equity Investment",1998,0,0
"UGA","Uganda","Equity Investment",2001,0,0
"UGA","Uganda","Equity Investment",2002,0,0
"UGA","Uganda","Equity Investment",2003,0,0
"UGA","Uganda","Equity Investment",2004,2.612537,3.620676
"UGA","Uganda","Equity Investment",2005,2.3928570000000002,2.97142
"UGA","Uganda","Equity Investment",2006,0.024007,0.026779
"UGA","Uganda","Equity Investment",2007,16.204871,15.028687
"UGA","Uganda","Equity Investment",2008,5.5708009999999994,4.839776
"UGA","Uganda","Equity Investment",2009,25.284016,26.979776
"UGA","Uganda","Equity Investment",2010,0.7187290000000001,0.6782009999999999
"UGA","Uganda","Equity Investment",2011,11.002759999999999,8.841
"UGA","Uganda","Equity Investment",2012,2.719773,2.348627
"UGA","Uganda","Equity Investment",2013,19.162913999999997,15.518636
"UGA","Uganda","Equity Investment",2014,4.078394,3.974959
"UGA","Uganda","Equity Investment",2015,0,0
"UGA","Uganda","Equity Investment",2016,0,0
"UGA","Uganda","Equity Investment",2017,0,0
"UGA","Uganda","Equity Investment",2019,3.913746,4.453628
"UGA","Uganda","Equity Investment",2021,0.567662,0.58453599999999994
"UGA","Uganda","ODA Grants",1992,53.94076,61.513129
"UGA","Uganda","ODA Grants",1993,21.606238,26.300060000000002
"UGA","Uganda","ODA Grants",1994,30.821624,44.044312999999995
"UGA","Uganda","ODA Grants",1995,140.86557200000001,189.791011
"UGA","Uganda","ODA Grants",1996,121.435091,145.721081
"UGA","Uganda","ODA Grants",1997,143.644504,200.040016
"UGA","Uganda","ODA Grants",1998,193.791017,285.626787
"UGA","Uganda","ODA Grants",1999,161.206816,224.845438
"UGA","Uganda","ODA Grants",2000,193.94289999999998,298.369157
"UGA","Uganda","ODA Grants",2001,376.05794399999996,635.224125
"UGA","Uganda","ODA Grants",2002,563.241343,903.205126
"UGA","Uganda","ODA Grants",2003,668.605935,946.65764
"UGA","Uganda","ODA Grants",2004,1028.037317,1313.112441
"UGA","Uganda","ODA Grants",2005,1018.521623,1297.178416
"UGA","Uganda","ODA Grants",2006,4903.7470060000005,5872.19942
"UGA","Uganda","ODA Grants",2007,1184.896631,1336.795853
"UGA","Uganda","ODA Grants",2008,1366.067451,1477.152695
"UGA","Uganda","ODA Grants",2009,1279.247441,1450.794536
"UGA","Uganda","ODA Grants",2010,1249.926998,1404.356032
"UGA","Uganda","ODA Grants",2011,1256.017027,1356.892505
"UGA","Uganda","ODA Grants",2012,1313.658866,1435.05524
"UGA","Uganda","ODA Grants",2013,1259.0986639999999,1380.953605
"UGA","Uganda","ODA Grants",2014,1332.985817,1440.606549
"UGA","Uganda","ODA Grants",2015,1230.571694,1432.355039
"UGA","Uganda","ODA Grants",2016,1396.109259,1647.717204
"UGA","Uganda","ODA Grants",2017,1584.391761,1844.761936
"UGA","Uganda","ODA Grants",2018,1533.296875,1719.097113
"UGA","Uganda","ODA Grants",2019,1540.609595,1739.049198
"UGA","Uganda","ODA Grants",2020,1731.517965,1912.638486
"UGA","Uganda","ODA Grants",2021,1895.139631,1964.8164530000001
"UGA","Uganda","ODA Grants",2022,1862.940652,1940.153623
"UGA","Uganda","ODA Grants",2023,1812.725449,1812.725449
"UGA","Uganda","ODA Loans",1992,4.441032,6.143330000000001
"UGA","Uganda","ODA Loans",1993,34.92319,31.32151
"UGA","Uganda","ODA Loans",1994,26.377698,29.029380999999997
"UGA","Uganda","ODA Loans",1995,30.216362,27.687858
"UGA","Uganda","ODA Loans",1996,1.9767830000000002,2.755104
"UGA","Uganda","ODA Loans",1997,0.563818,0.894901
"UGA","Uganda","ODA Loans",1998,0.217299,0.334329
"UGA","Uganda","ODA Loans",1999,0,0
"UGA","Uganda","ODA Loans",2000,201.629093,302.693918
"UGA","Uganda","ODA Loans",2001,343.379364,547.125594
"UGA","Uganda","ODA Loans",2002,135.065576,209.301721
"UGA","Uganda","ODA Loans",2003,293.780357,403.389363
"UGA","Uganda","ODA Loans",2004,199.931724,253.715696
"UGA","Uganda","ODA Loans",2005,214.224402,264.384231
"UGA","Uganda","ODA Loans",2006,241.782794,288.845471
"UGA","Uganda","ODA Loans",2007,429.445284,478.347626
"UGA","Uganda","ODA Loans",2008,256.962635,270.418047
"UGA","Uganda","ODA Loans",2009,457.870744,501.02094900000003
"UGA","Uganda","ODA Loans",2010,434.545129,471.698833
"UGA","Uganda","ODA Loans",2011,332.263084,341.245479
"UGA","Uganda","ODA Loans",2012,353.645225,371.65175800000003
"UGA","Uganda","ODA Loans",2013,547.657219,565.195153
"UGA","Uganda","ODA Loans",2014,395.086101,401.46053
"UGA","Uganda","ODA Loans",2015,476.022369,539.744785
"UGA","Uganda","ODA Loans",2016,422.362875,481.515019
"UGA","Uganda","ODA Loans",2017,488.957022,547.555638
"UGA","Uganda","ODA Loans",2018,511.903261,546.86694
"UGA","Uganda","ODA Loans",2019,596.600564,657.250235
"UGA","Uganda","ODA Loans",2020,1478.653847,1588.115615
"UGA","Uganda","ODA Loans",2021,847.398849,856.208403
"UGA","Uganda","ODA Loans",2022,510.136307,534.515069
"UGA","Uganda","ODA Loans",2023,635.682811,635.682811
"UGA","Uganda","Other Official Flows (non Export Credit)",1992,0,0
"UGA","Uganda","Other Official Flows (non Export Credit)",1994,0,0
"UGA","Uganda","Other Official Flows (non Export Credit)",1996,0,0
"UGA","Uganda","Other Official Flows (non Export Credit)",1997,0,0
"UGA","Uganda","Other Official Flows (non Export Credit)",2001,0,0
"UGA","Uganda","Other Official Flows (non Export Credit)",2002,0,0
"UGA","Uganda","Other Official Flows (non Export Credit)",2003,7.76117,10.650969
"UGA","Uganda","Other Official Flows (non Export Credit)",2004,0,0
"UGA","Uganda","Other Official Flows (non Export Credit)",2005,9,10.367707
"UGA","Uganda","Other Official Flows (non Export Credit)",2006,0,0
"UGA","Uganda","Other Official Flows (non Export Credit)",2007,2.053388,2.179553
"UGA","Uganda","Other Official Flows (non Export Credit)",2008,45.511629,46.070196
"UGA","Uganda","Other Official Flows (non Export Credit)",2009,116.66664899999999,122.157371
"UGA","Uganda","Other Official Flows (non Export Credit)",2010,56.107917,58.793853
"UGA","Uganda","Other Official Flows (non Export Credit)",2011,26.94986,26.467292
"UGA","Uganda","Other Official Flows (non Export Credit)",2012,97.495897,101.98577300000001
"UGA","Uganda","Other Official Flows (non Export Credit)",2013,32.659041,32.984905
"UGA","Uganda","Other Official Flows (non Export Credit)",2014,40.970532,37.572176
"UGA","Uganda","Other Official Flows (non Export Credit)",2015,26.743267,30.530632
"UGA","Uganda","Other Official Flows (non Export Credit)",2016,23.264671,27.084352
"UGA","Uganda","Other Official Flows (non Export Credit)",2017,37.643178,43.281609
"UGA","Uganda","Other Official Flows (non Export Credit)",2018,632.8779020000001,674.482586
"UGA","Uganda","Other Official Flows (non Export Credit)",2019,201.05746599999998,223.517558
"UGA","Uganda","Other Official Flows (non Export Credit)",2020,199.201576,215.162767
"UGA","Uganda","Other Official Flows (non Export Credit)",2021,135.573251,138.070873
"UGA","Uganda","Other Official Flows (non Export Credit)",2022,338.238669,356.582786
"UGA","Uganda","Other Official Flows (non Export Credit)",2023,183.68855200000002,183.68855200000002
"UGA","Uganda","Private Development Finance",2009,31.700257,43.770163000000004
"UGA","Uganda","Private Development Finance",2010,22.297575,30.417738
"UGA","Uganda","Private Development Finance",2011,38.748827,51.791559
"UGA","Uganda","Private Development Finance",2012,32.213291,42.269062
"UGA","Uganda","Private Development Finance",2013,40.098824,50.007366000000005
"UGA","Uganda","Private Development Finance",2014,51.523199,61.680068
"UGA","Uganda","Private Development Finance",2015,45.300193,54.947756
"UGA","Uganda","Private Development Finance",2016,50.686702000000004,63.044176
"UGA","Uganda","Private Development Finance",2017,104.587282,124.534307
"UGA","Uganda","Private Development Finance",2018,121.463678,139.71036800000002
"UGA","Uganda","Private Development Finance",2019,127.306235,146.927387
"UGA","Uganda","Private Development Finance",2020,137.65063,156.633558
"UGA","Uganda","Private Development Finance",2021,123.697389,131.453863
"UGA","Uganda","Private Development Finance",2022,179.42152,184.500351
"UGA","Uganda","Private Development Finance",2023,226.204121,226.204121
"UGA","Uganda","Private Sector Instruments (PSI)",2023,13.537628,13.537628
"UKR","Ukraine","Equity Investment",2005,5.016454,7.603591
"UKR","Ukraine","Equity Investment",2006,2.373541,2.9475189999999998
"UKR","Ukraine","Equity Investment",2007,0,0
"UKR","Ukraine","Equity Investment",2008,3.052733,2.865207
"UKR","Ukraine","Equity Investment",2009,0,0
"UKR","Ukraine","Equity Investment",2010,5.219193,6.106367
"UKR","Ukraine","Equity Investment",2011,0.170137,0.158593
"UKR","Ukraine","Equity Investment",2012,2.686575,2.641344
"UKR","Ukraine","Equity Investment",2013,3.319172,3.375807
"UKR","Ukraine","Equity Investment",2014,5.085447,5.30104
"UKR","Ukraine","Equity Investment",2015,2.4301690000000002,2.937382
"UKR","Ukraine","Equity Investment",2016,0,0
"UKR","Ukraine","Equity Investment",2017,0,0
"UKR","Ukraine","Equity Investment",2018,20.653842,22.740824
"UKR","Ukraine","Equity Investment",2019,5.937015,6.755997
"UKR","Ukraine","Equity Investment",2020,5.813436,6.222809
"UKR","Ukraine","Equity Investment",2021,4.101764,4.1575
"UKR","Ukraine","Equity Investment",2022,1.154146,1.251261
"UKR","Ukraine","Equity Investment",2023,3.38884,3.38884
"UKR","Ukraine","ODA Grants",2005,371.655385,486.681953
"UKR","Ukraine","ODA Grants",2006,446.528131,567.3659210000001
"UKR","Ukraine","ODA Grants",2007,378.507414,441.018815
"UKR","Ukraine","ODA Grants",2008,566.479655,609.004092
"UKR","Ukraine","ODA Grants",2009,558.797992,619.060778
"UKR","Ukraine","ODA Grants",2010,569.285046,654.342598
"UKR","Ukraine","ODA Grants",2011,567.280398,595.256502
"UKR","Ukraine","ODA Grants",2012,598.6347470000001,660.106608
"UKR","Ukraine","ODA Grants",2013,617.242789,659.773078
"UKR","Ukraine","ODA Grants",2014,1104.976396,1155.439638
"UKR","Ukraine","ODA Grants",2015,998.2425000000001,1184.8001
"UKR","Ukraine","ODA Grants",2016,1148.585,1368.701845
"UKR","Ukraine","ODA Grants",2017,1090.80367,1271.383138
"UKR","Ukraine","ODA Grants",2018,1153.664145,1280.352002
"UKR","Ukraine","ODA Grants",2019,1111.656135,1266.573004
"UKR","Ukraine","ODA Grants",2020,1089.039209,1210.83917
"UKR","Ukraine","ODA Grants",2021,1294.557825,1350.409147
"UKR","Ukraine","ODA Grants",2022,16258.197166999998,16989.437577
"UKR","Ukraine","ODA Grants",2023,17561.232976,17561.232976
"UKR","Ukraine","ODA Loans",2005,0,0
"UKR","Ukraine","ODA Loans",2006,1.336684,1.138543
"UKR","Ukraine","ODA Loans",2007,5.951937,6.192006
"UKR","Ukraine","ODA Loans",2008,5.4322669999999995,5.269333
"UKR","Ukraine","ODA Loans",2009,57.143362,39.921946
"UKR","Ukraine","ODA Loans",2010,48.732461,32.603379
"UKR","Ukraine","ODA Loans",2011,182.160865,141.037461
"UKR","Ukraine","ODA Loans",2012,141.36634,148.232822
"UKR","Ukraine","ODA Loans",2013,149.031812,151.574742
"UKR","Ukraine","ODA Loans",2014,289.238049,277.27549600000003
"UKR","Ukraine","ODA Loans",2015,472.174068,571.657829
"UKR","Ukraine","ODA Loans",2016,433.729415,389.03249800000003
"UKR","Ukraine","ODA Loans",2017,114.236251,131.415287
"UKR","Ukraine","ODA Loans",2018,82.344584,88.467016
"UKR","Ukraine","ODA Loans",2019,189.602041,212.813175
"UKR","Ukraine","ODA Loans",2020,1457.93253,1573.9920289999998
"UKR","Ukraine","ODA Loans",2021,1030.095529,1051.420796
"UKR","Ukraine","ODA Loans",2022,12539.48746,13377.587365
"UKR","Ukraine","ODA Loans",2023,21654.201982000002,21654.201982000002
"UKR","Ukraine","Other Official Flows (non Export Credit)",2005,495.042267,614.487422
"UKR","Ukraine","Other Official Flows (non Export Credit)",2006,97.67440599999999,120.056835
"UKR","Ukraine","Other Official Flows (non Export Credit)",2007,124.537434,141.738235
"UKR","Ukraine","Other Official Flows (non Export Credit)",2008,979.484805,1044.532382
"UKR","Ukraine","Other Official Flows (non Export Credit)",2009,1673.266253,1845.513875
"UKR","Ukraine","Other Official Flows (non Export Credit)",2010,755.664306,824.96484
"UKR","Ukraine","Other Official Flows (non Export Credit)",2011,1211.20126,1247.028787
"UKR","Ukraine","Other Official Flows (non Export Credit)",2012,941.180782,992.88497
"UKR","Ukraine","Other Official Flows (non Export Credit)",2013,959.431425,998.695177
"UKR","Ukraine","Other Official Flows (non Export Credit)",2014,2313.409799,2407.787846
"UKR","Ukraine","Other Official Flows (non Export Credit)",2015,1625.010423,1873.263551
"UKR","Ukraine","Other Official Flows (non Export Credit)",2016,1128.700813,1313.096462
"UKR","Ukraine","Other Official Flows (non Export Credit)",2017,573.279605,653.538112
"UKR","Ukraine","Other Official Flows (non Export Credit)",2018,1031.466518,1125.748938
"UKR","Ukraine","Other Official Flows (non Export Credit)",2019,1557.1637719999999,1732.663366
"UKR","Ukraine","Other Official Flows (non Export Credit)",2020,1669.104229,1800.611607
"UKR","Ukraine","Other Official Flows (non Export Credit)",2021,2121.386984,2157.68649
"UKR","Ukraine","Other Official Flows (non Export Credit)",2022,3212.834159,3367.279173
"UKR","Ukraine","Other Official Flows (non Export Credit)",2023,6300.708391,6300.708391
"UKR","Ukraine","Private Development Finance",2009,5.477636,7.563252
"UKR","Ukraine","Private Development Finance",2010,5.511376,7.518466
"UKR","Ukraine","Private Development Finance",2011,5.403018,7.221656
"UKR","Ukraine","Private Development Finance",2012,3.017126,3.95896
"UKR","Ukraine","Private Development Finance",2014,0.47717,0.605108
"UKR","Ukraine","Private Development Finance",2016,0.255,0.31738099999999997
"UKR","Ukraine","Private Development Finance",2017,1.722982,2.009108
"UKR","Ukraine","Private Development Finance",2018,2.2741890000000002,2.5671690000000003
"UKR","Ukraine","Private Development Finance",2019,6.2031469999999995,7.036091000000001
"UKR","Ukraine","Private Development Finance",2020,0.677781,0.6942729999999999
"UKR","Ukraine","Private Development Finance",2021,5.403227,5.7426260000000005
"UKR","Ukraine","Private Development Finance",2022,241.17654199999998,252.590264
"UKR","Ukraine","Private Development Finance",2023,375.12785,375.12785
"UKR","Ukraine","Private Sector Instruments (PSI)",2023,81.081289,81.081289
"URY","Uruguay","Equity Investment",2005,0,0
"URY","Uruguay","Equity Investment",2007,0,0
"URY","Uruguay","Equity Investment",2008,0,0
"URY","Uruguay","Equity Investment",2009,0,0
"URY","Uruguay","Equity Investment",2010,0.501115,0.547101
"URY","Uruguay","Equity Investment",2011,0.197044,0.203003
"URY","Uruguay","Equity Investment",2012,0.034483,0.036377
"URY","Uruguay","Equity Investment",2013,0.02463,0.025638
"URY","Uruguay","Equity Investment",2014,0,0
"URY","Uruguay","Equity Investment",2015,0.01985,0.022866
"URY","Uruguay","Equity Investment",2016,0,0
"URY","Uruguay","Equity Investment",2017,0.25,0.284942
"URY","Uruguay","ODA Grants",1992,1.643591,2.034306
"URY","Uruguay","ODA Grants",1993,0.67534,1.085515
"URY","Uruguay","ODA Grants",1994,4.10211,5.917877000000001
"URY","Uruguay","ODA Grants",1995,2.514505,3.310529
"URY","Uruguay","ODA Grants",1996,4.467891,5.701945
"URY","Uruguay","ODA Grants",1997,3.636924,4.963069
"URY","Uruguay","ODA Grants",1998,1.92106,2.65351
"URY","Uruguay","ODA Grants",1999,4.683852,7.867687
"URY","Uruguay","ODA Grants",2000,5.090206,8.986653
"URY","Uruguay","ODA Grants",2001,7.909134,14.091171
"URY","Uruguay","ODA Grants",2002,8.501451,14.466978
"URY","Uruguay","ODA Grants",2003,15.523368,19.732518
"URY","Uruguay","ODA Grants",2004,17.946173,20.81763
"URY","Uruguay","ODA Grants",2005,28.969227,33.826486
"URY","Uruguay","ODA Grants",2006,26.36707,29.711108
"URY","Uruguay","ODA Grants",2007,46.573008,47.737209
"URY","Uruguay","ODA Grants",2008,45.188231,44.05333
"URY","Uruguay","ODA Grants",2009,54.870623,54.303208
"URY","Uruguay","ODA Grants",2010,50.784681,48.150478
"URY","Uruguay","ODA Grants",2011,41.843455,40.854613
"URY","Uruguay","ODA Grants",2012,25.448383,25.853013999999998
"URY","Uruguay","ODA Grants",2013,29.770502,29.800629999999998
"URY","Uruguay","ODA Grants",2014,28.965133,29.137021
"URY","Uruguay","ODA Grants",2015,29.2191,33.451419
"URY","Uruguay","ODA Grants",2016,24.974128999999998,28.446275
"URY","Uruguay","ODA Grants",2017,21.787112,24.228233
"URY","Uruguay","ODA Loans",1992,16.631742,23.051043999999997
"URY","Uruguay","ODA Loans",1993,82.464794,130.171845
"URY","Uruguay","ODA Loans",1994,15.734549,21.565367000000002
"URY","Uruguay","ODA Loans",1995,7.710586,8.099848999999999
"URY","Uruguay","ODA Loans",1996,4.366939,5.418404
"URY","Uruguay","ODA Loans",1997,9.877995,9.047262
"URY","Uruguay","ODA Loans",1998,3.392065,5.078258
"URY","Uruguay","ODA Loans",1999,3.016288,4.684384
"URY","Uruguay","ODA Loans",2000,1.77873,3.204744
"URY","Uruguay","ODA Loans",2001,2.393424,4.374553000000001
"URY","Uruguay","ODA Loans",2002,0.384507,0.657984
"URY","Uruguay","ODA Loans",2003,0.43610899999999997,0.614352
"URY","Uruguay","ODA Loans",2004,0,0
"URY","Uruguay","ODA Loans",2005,0.076448,0.096271
"URY","Uruguay","ODA Loans",2006,0.203339,0.235065
"URY","Uruguay","ODA Loans",2007,0.464066,0.480053
"URY","Uruguay","ODA Loans",2008,0.069234,0.066376
"URY","Uruguay","ODA Loans",2009,13.830416,13.661391
"URY","Uruguay","ODA Loans",2010,9.463514,9.650299
"URY","Uruguay","ODA Loans",2011,1.4182649999999999,1.3353199999999998
"URY","Uruguay","ODA Loans",2012,0.234692,0.238369
"URY","Uruguay","ODA Loans",2013,16.093515,16.935668
"URY","Uruguay","ODA Loans",2014,70.848576,73.85212999999999
"URY","Uruguay","ODA Loans",2015,21.579574,26.460586
"URY","Uruguay","ODA Loans",2016,0,0
"URY","Uruguay","ODA Loans",2017,24.548478,28.826075
"URY","Uruguay","Other Official Flows (non Export Credit)",1992,0,0
"URY","Uruguay","Other Official Flows (non Export Credit)",1993,0,0
"URY","Uruguay","Other Official Flows (non Export Credit)",1994,0,0
"URY","Uruguay","Other Official Flows (non Export Credit)",1995,0,0
"URY","Uruguay","Other Official Flows (non Export Credit)",1996,0,0
"URY","Uruguay","Other Official Flows (non Export Credit)",1997,0,0
"URY","Uruguay","Other Official Flows (non Export Credit)",1998,0,0
"URY","Uruguay","Other Official Flows (non Export Credit)",1999,0,0
"URY","Uruguay","Other Official Flows (non Export Credit)",2000,134.246194,201.535933
"URY","Uruguay","Other Official Flows (non Export Credit)",2001,64.742273,103.157499
"URY","Uruguay","Other Official Flows (non Export Credit)",2002,233.54404300000002,360.169014
"URY","Uruguay","Other Official Flows (non Export Credit)",2003,97.467678,133.75885399999999
"URY","Uruguay","Other Official Flows (non Export Credit)",2004,143.770013,182.658976
"URY","Uruguay","Other Official Flows (non Export Credit)",2005,134.503615,166.299004
"URY","Uruguay","Other Official Flows (non Export Credit)",2006,62.622259,75.848986
"URY","Uruguay","Other Official Flows (non Export Credit)",2007,88.664677,98.04879
"URY","Uruguay","Other Official Flows (non Export Credit)",2008,168.630325,178.15303799999998
"URY","Uruguay","Other Official Flows (non Export Credit)",2009,936.836801,1032.605824
"URY","Uruguay","Other Official Flows (non Export Credit)",2010,134.81075,147.181959
"URY","Uruguay","Other Official Flows (non Export Credit)",2011,335.834473,345.991402
"URY","Uruguay","Other Official Flows (non Export Credit)",2012,313.49415899999997,330.71463900000003
"URY","Uruguay","Other Official Flows (non Export Credit)",2013,343.534543,357.592565
"URY","Uruguay","Other Official Flows (non Export Credit)",2014,302.152917,314.514991
"URY","Uruguay","Other Official Flows (non Export Credit)",2015,292.019097,336.388365
"URY","Uruguay","Other Official Flows (non Export Credit)",2016,217.258728,252.837837
"URY","Uruguay","Other Official Flows (non Export Credit)",2017,419.229618,477.824271
"URY","Uruguay","Private Development Finance",2014,0.0045,0.005707
"URY","Uruguay","Private Development Finance",2015,0.009732,0.012228
"URY","Uruguay","Private Development Finance",2017,0.150766,0.174402
"UZB","Uzbekistan","Equity Investment",2003,0.15316,0.253696
"UZB","Uzbekistan","Equity Investment",2004,0.502937,0.767351
"UZB","Uzbekistan","Equity Investment",2006,0.726141,1.083835
"UZB","Uzbekistan","Equity Investment",2007,1.04184,1.454225
"UZB","Uzbekistan","Equity Investment",2012,16.577006,18.537638
"UZB","Uzbekistan","Equity Investment",2013,0,0
"UZB","Uzbekistan","Equity Investment",2020,11.981893,13.161939
"UZB","Uzbekistan","Equity Investment",2022,7.48127,8.136296
"UZB","Uzbekistan","Equity Investment",2023,1.222967,1.222967
"UZB","Uzbekistan","ODA Grants",1992,0,0
"UZB","Uzbekistan","ODA Grants",1993,0,0
"UZB","Uzbekistan","ODA Grants",1994,1.834784,2.598674
"UZB","Uzbekistan","ODA Grants",1995,1.0910529999999998,1.361189
"UZB","Uzbekistan","ODA Grants",1996,23.621955,19.661528
"UZB","Uzbekistan","ODA Grants",1997,15.113893000000001,14.076051999999999
"UZB","Uzbekistan","ODA Grants",1998,10.10362,10.079009
"UZB","Uzbekistan","ODA Grants",1999,13.168239000000002,11.685214
"UZB","Uzbekistan","ODA Grants",2000,8.579168,9.38981
"UZB","Uzbekistan","ODA Grants",2001,23.208484,31.596215
"UZB","Uzbekistan","ODA Grants",2002,123.293402,185.09748
"UZB","Uzbekistan","ODA Grants",2003,118.333045,167.18881100000002
"UZB","Uzbekistan","ODA Grants",2004,121.944091,163.361859
"UZB","Uzbekistan","ODA Grants",2005,108.231986,133.560709
"UZB","Uzbekistan","ODA Grants",2006,120.43019600000001,150.521525
"UZB","Uzbekistan","ODA Grants",2007,91.832322,104.2316
"UZB","Uzbekistan","ODA Grants",2008,109.912079,117.272091
"UZB","Uzbekistan","ODA Grants",2009,102.28103300000001,109.454331
"UZB","Uzbekistan","ODA Grants",2010,109.276057,115.006705
"UZB","Uzbekistan","ODA Grants",2011,109.615152,105.698953
"UZB","Uzbekistan","ODA Grants",2012,137.84193,139.791343
"UZB","Uzbekistan","ODA Grants",2013,115.849625,123.09559
"UZB","Uzbekistan","ODA Grants",2014,129.767201,135.977545
"UZB","Uzbekistan","ODA Grants",2015,117.120388,130.194838
"UZB","Uzbekistan","ODA Grants",2016,148.307043,163.392696
"UZB","Uzbekistan","ODA Grants",2017,146.032712,159.86565
"UZB","Uzbekistan","ODA Grants",2018,156.286395,165.771264
"UZB","Uzbekistan","ODA Grants",2019,203.800527,219.464823
"UZB","Uzbekistan","ODA Grants",2020,236.225807,250.921523
"UZB","Uzbekistan","ODA Grants",2021,250.238507,253.71386999999999
"UZB","Uzbekistan","ODA Grants",2022,239.281463,250.285053
"UZB","Uzbekistan","ODA Grants",2023,246.009813,246.009813
"UZB","Uzbekistan","ODA Loans",1994,0,0
"UZB","Uzbekistan","ODA Loans",1995,43.129796999999996,53.273725
"UZB","Uzbekistan","ODA Loans",1996,24.433457999999998,30.807287
"UZB","Uzbekistan","ODA Loans",1997,79.151278,74.29993400000001
"UZB","Uzbekistan","ODA Loans",1998,95.722836,86.91135299999999
"UZB","Uzbekistan","ODA Loans",1999,75.192285,66.53513
"UZB","Uzbekistan","ODA Loans",2000,77.447469,64.484442
"UZB","Uzbekistan","ODA Loans",2001,46.421842,67.906906
"UZB","Uzbekistan","ODA Loans",2002,41.845503,63.756277
"UZB","Uzbekistan","ODA Loans",2003,52.183629,49.405353
"UZB","Uzbekistan","ODA Loans",2004,87.47750599999999,72.279181
"UZB","Uzbekistan","ODA Loans",2005,45.604194,41.241615
"UZB","Uzbekistan","ODA Loans",2006,29.17406,31.01925
"UZB","Uzbekistan","ODA Loans",2007,19.933212,22.219004
"UZB","Uzbekistan","ODA Loans",2008,73.274523,64.393657
"UZB","Uzbekistan","ODA Loans",2009,74.980473,71.26385499999999
"UZB","Uzbekistan","ODA Loans",2010,141.15469,148.364442
"UZB","Uzbekistan","ODA Loans",2011,135.267971,135.679489
"UZB","Uzbekistan","ODA Loans",2012,141.764651,147.679158
"UZB","Uzbekistan","ODA Loans",2013,218.3817,215.747256
"UZB","Uzbekistan","ODA Loans",2014,243.612759,241.97961
"UZB","Uzbekistan","ODA Loans",2015,388.760834,413.683594
"UZB","Uzbekistan","ODA Loans",2016,428.447607,435.819633
"UZB","Uzbekistan","ODA Loans",2017,556.268467,549.345021
"UZB","Uzbekistan","ODA Loans",2018,976.102429,1010.327119
"UZB","Uzbekistan","ODA Loans",2019,1044.044525,1034.5773590000001
"UZB","Uzbekistan","ODA Loans",2020,1337.053441,1345.203022
